#Resonance Frequency: 160500.000 kHz
#Set Current: 3.03 A
Time [s]	Current [A]	Voltage [V]	T0 [degC]	State
0.000018	0.001	0.000	21.6875	BEFORE
1.000775	0.001	0.000	21.6875	BEFORE
2.000658	0.002	0.000	21.515625	BEFORE
3.000715	0.002	0.000	21.6015625	BEFORE
4.000671	0.001	0.000	21.515625	BEFORE
5.000732	0.001	0.000	21.6875	BEFORE
6.000659	0.001	0.000	21.515625	BEFORE
7.000666	0.001	0.000	21.515625	BEFORE
8.000672	0.001	0.000	21.4375	BEFORE
9.000814	0.001	0.000	21.6015625	BEFORE
10.000659	0.001	0.000	21.6015625	BEFORE
11.001110	0.001	0.000	21.515625	BEFORE
12.000667	0.001	0.000	21.6015625	BEFORE
13.000896	0.001	0.000	21.6015625	BEFORE
14.000665	0.001	0.000	21.4375	BEFORE
15.000681	0.001	0.000	21.515625	BEFORE
16.000656	0.001	0.000	21.4375	BEFORE
17.004653	0.001	0.000	21.515625	BEFORE
18.000677	0.001	0.000	21.4375	BEFORE
19.000762	0.001	0.000	21.4375	BEFORE
20.000782	0.001	0.000	21.515625	BEFORE
21.000660	0.001	0.000	21.4375	BEFORE
22.000671	0.001	0.000	21.3515625	BEFORE
23.000861	0.001	0.000	21.4375	BEFORE
24.000657	0.001	0.000	21.4375	BEFORE
25.000742	0.001	0.000	21.515625	BEFORE
26.000660	0.001	0.000	21.3515625	BEFORE
27.000661	0.001	0.000	21.3515625	BEFORE
28.000671	0.001	0.000	21.515625	BEFORE
29.000772	0.001	0.000	21.4375	BEFORE
30.000662	0.001	0.000	21.4375	BEFORE
31.000658	0.001	0.000	21.6015625	BEFORE
32.000738	0.001	0.000	21.4375	BEFORE
33.000787	0.001	0.000	21.3515625	BEFORE
34.000679	0.001	0.000	21.3515625	BEFORE
35.000651	0.001	0.000	21.4375	BEFORE
36.000717	0.001	0.000	21.3515625	BEFORE
37.000720	0.001	0.000	21.265625	BEFORE
38.000669	0.001	0.000	21.3515625	BEFORE
39.000670	0.001	0.000	21.3515625	BEFORE
40.000724	0.002	0.000	21.4375	BEFORE
41.000721	0.001	0.000	21.3515625	BEFORE
42.000677	0.001	0.000	21.3515625	BEFORE
43.000708	0.001	0.000	21.265625	BEFORE
44.005827	0.001	0.000	21.4375	BEFORE
45.000653	0.001	0.000	21.3515625	BEFORE
46.000682	0.001	0.000	21.515625	BEFORE
47.000674	0.001	0.000	21.4375	BEFORE
48.000666	0.001	0.000	21.265625	BEFORE
49.005825	0.001	0.000	21.265625	BEFORE
50.000658	0.001	0.000	21.265625	BEFORE
51.000679	0.001	0.000	21.3515625	BEFORE
52.000671	0.001	0.000	21.3515625	BEFORE
53.005814	0.001	0.000	21.1875	BEFORE
54.000648	0.001	0.000	21.1875	BEFORE
55.001333	0.001	0.000	21.265625	BEFORE
56.000674	0.001	0.000	21.265625	BEFORE
57.001027	0.001	0.000	21.265625	BEFORE
58.000682	0.000	0.000	21.3515625	BEFORE
59.000676	0.001	0.000	21.265625	BEFORE
60.000656	0.001	0.000	21.1875	BEFORE
61.000324	3.024	4.027	21.1875	EXPOSING
62.000724	3.024	4.029	21.4375	EXPOSING
63.000680	3.024	4.029	21.765625	EXPOSING
64.000682	3.025	4.029	21.765625	EXPOSING
65.000755	3.025	4.029	21.6875	EXPOSING
66.000674	3.024	4.029	21.6015625	EXPOSING
67.000839	3.024	4.029	21.765625	EXPOSING
68.000720	3.024	4.029	21.6875	EXPOSING
69.000674	3.025	4.029	21.8515625	EXPOSING
70.000675	3.022	4.029	21.765625	EXPOSING
71.000816	3.024	4.029	21.765625	EXPOSING
72.000666	3.024	4.029	21.765625	EXPOSING
73.000667	3.024	4.029	21.765625	EXPOSING
74.000676	3.024	4.029	21.8515625	EXPOSING
75.000667	3.025	4.029	21.8515625	EXPOSING
76.000662	3.024	4.029	21.765625	EXPOSING
77.004491	3.024	4.030	21.8515625	EXPOSING
78.000660	3.024	4.029	21.765625	EXPOSING
79.000678	3.025	4.030	21.8515625	EXPOSING
80.000767	3.024	4.029	21.8515625	EXPOSING
81.000662	3.025	4.029	21.765625	EXPOSING
82.000737	3.024	4.029	21.8515625	EXPOSING
83.000721	3.024	4.029	21.765625	EXPOSING
84.000748	3.025	4.029	21.765625	EXPOSING
85.000672	3.024	4.029	21.765625	EXPOSING
86.000673	3.025	4.030	21.765625	EXPOSING
87.000667	3.025	4.029	21.8515625	EXPOSING
88.000669	3.024	4.029	21.8515625	EXPOSING
